service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3689,1,1,1,1,1,0,0,20190107,20190405
3762,1,1,1,1,0,1,1,20190106,20190406
3763,0,0,0,0,1,0,0,20190111,20190405
3690,1,1,1,1,1,1,0,20190107,20190406
3731,1,1,1,1,1,0,1,20190106,20190405
3702,1,1,1,1,1,1,0,20190107,20190406
3729,1,1,1,1,1,1,1,20190106,20190406
3681,1,1,1,1,1,0,0,20190107,20190405
3786,1,1,1,1,1,0,0,20190107,20190405
3824,1,1,1,1,1,0,0,20190107,20190405
3823,1,1,1,1,1,0,0,20190114,20190201
3888,1,1,1,1,1,0,0,20190114,20190201
3155,1,1,1,1,1,0,0,20190107,20190405
3700,0,0,1,0,0,0,0,20190109,20190206
3684,0,0,0,0,0,1,1,20190106,20190406
3692,0,0,0,0,0,1,0,20190112,20190406
3871,1,1,1,1,1,0,0,20190107,20190405
3869,1,1,1,1,1,0,0,20190107,20190405
3892,1,1,1,1,1,1,0,20190107,20190406
3939,1,1,1,1,1,0,0,20190107,20190405
3856,0,0,0,0,0,0,1,20190106,20190331
3874,1,1,1,1,1,1,1,20190106,20190406
3732,0,0,0,0,0,0,1,20190106,20190331
3853,0,0,0,0,0,1,0,20190112,20190406
1990,1,1,1,1,1,0,0,20190107,20190405
3850,1,1,1,1,1,0,0,20190107,20190405
3953,0,0,0,0,0,0,1,20190106,20190406
3954,0,0,0,0,0,1,0,20190112,20190323
3932,1,1,1,1,0,0,1,20190106,20190406
3705,1,1,1,1,1,1,1,20190106,20190406
3933,0,0,0,0,1,1,0,20190112,20190405
3717,1,1,1,1,1,1,0,20190107,20190406
3951,1,1,1,1,1,0,0,20190107,20190405
3725,0,0,0,0,0,0,1,20190106,20190331
3726,1,1,1,1,1,1,1,20190106,20190406
3707,1,1,1,1,1,0,1,20190106,20190405
3962,0,0,0,0,0,1,0,20190209,20190323
3961,1,1,1,1,1,0,0,20190107,20190406
3272,0,0,0,0,0,1,0,20190112,20190202
3991,1,1,1,1,1,0,0,20190107,20190201
3990,1,1,1,1,1,0,0,20190204,20190405
3931,1,1,1,1,1,1,0,20190107,20190406
3893,1,1,1,1,1,0,0,20190107,20190405
3860,1,1,1,1,1,1,0,20190107,20190406
3936,1,1,1,1,0,1,0,20190107,20190406
36,0,0,0,0,0,0,1,20190106,20190324
3872,1,1,1,1,1,1,0,20190107,20190406
3862,0,0,0,0,0,1,1,20190106,20190406
3867,1,1,1,1,1,1,1,20190106,20190406
3934,0,0,0,0,1,0,0,20190111,20190405
3793,1,1,1,1,1,0,0,20190318,20190405
3811,1,1,1,1,1,0,0,20190107,20190301
3728,1,1,1,1,1,0,0,20190107,20190405
3809,1,1,1,1,1,0,0,20190304,20190405
3816,0,0,0,0,0,1,1,20190106,20190331
3810,1,1,1,1,1,0,0,20190107,20190301
3797,1,1,1,1,1,0,0,20190114,20190118
3794,1,1,1,1,1,0,0,20190304,20190315
3812,1,1,1,1,1,0,0,20190107,20190301
3733,1,1,1,1,1,0,0,20190107,20190405
3798,0,0,0,0,0,0,1,20190317,20190331
3765,0,0,0,0,0,1,1,20190106,20190406
3819,1,1,1,1,1,0,0,20190107,20190405
3822,0,1,1,1,1,0,0,20190204,20190301
3826,1,0,0,0,0,0,0,20190204,20190218
3813,1,1,1,1,1,0,0,20190107,20190301
3866,1,1,1,1,1,0,0,20190107,20190405
3895,1,1,1,1,1,0,0,20190107,20190405
3914,0,0,0,0,0,0,1,20190106,20190331
1812,1,1,1,1,1,0,0,20190107,20190405
3913,0,0,0,0,0,1,0,20190112,20190406
3855,1,1,1,1,1,0,0,20190107,20190405
3927,0,0,0,0,0,0,1,20190106,20190331
3926,0,0,0,0,0,1,0,20190112,20190406
128,1,1,1,1,1,1,0,20190121,20190308
4690,1,1,1,1,1,1,0,20190311,20190406
4655,0,0,0,0,0,0,1,20190304,20190331
4841,1,1,1,1,1,0,0,20190107,20190118
4840,1,1,1,1,1,0,0,20190311,20190405
4706,0,0,0,0,0,1,0,20190304,20190406
3196,0,0,0,0,0,1,1,20190126,20190303
4714,0,0,0,0,0,1,1,20190304,20190406
4849,0,0,0,0,0,0,1,20190106,20190120
4812,1,1,1,1,1,0,0,20190318,20190329
4813,1,1,1,1,1,0,1,20190106,20190120
4713,1,1,1,1,1,1,0,20190304,20190406
3909,0,0,0,0,1,0,0,20190111,20190405
3908,1,1,1,1,0,0,0,20190107,20190404
3735,0,0,0,0,1,0,0,20190208,20190405
3736,0,0,0,0,1,0,0,20190111,20190201
5000,1,0,0,0,0,0,0,20190107,20190401
4999,0,1,1,1,1,1,0,20190108,20190406
5001,1,0,0,0,0,0,0,20190107,20190401
5002,1,1,1,1,0,0,0,20190107,20190404
5005,0,0,0,0,1,0,0,20190111,20190405
5003,1,0,0,0,0,0,0,20190107,20190401
4940,0,0,0,0,1,0,1,20190111,20190329
4945,1,1,1,1,1,0,1,20190107,20190329
4951,1,0,0,1,0,0,0,20190107,20190328
4933,0,0,0,0,1,0,0,20190111,20190329
4949,1,1,1,1,0,0,0,20190107,20190328
4953,0,0,1,0,1,0,0,20190109,20190329
4935,1,1,1,1,0,1,0,20190107,20190328
4990,1,1,1,1,1,1,1,20190107,20190329
4983,0,0,0,0,0,0,1,20190113,20190317
4932,0,0,0,0,0,1,0,20190112,20190316
4472,0,0,0,0,0,1,0,20190112,20190406
4926,1,1,1,1,1,0,0,20190107,20190328
4905,1,1,1,1,1,0,0,20190107,20190405
4904,1,1,1,1,1,1,1,20190106,20190406
4901,1,1,1,1,1,0,0,20190107,20190329
4872,0,0,0,0,0,0,1,20190106,20190331
5025,0,0,0,0,1,0,1,20190106,20190317
4964,0,0,0,0,0,1,1,20190112,20190317
5027,1,1,1,1,0,1,0,20190107,20190328
4985,1,1,1,1,1,1,1,20190107,20190329
4907,0,0,0,0,1,0,0,20190111,20190315
4906,1,1,1,1,1,0,0,20190107,20190405
4981,1,1,1,1,1,1,1,20190107,20190328
5022,0,0,0,0,1,0,1,20190329,20190405
4925,1,1,1,1,1,0,0,20190329,20190405
4874,1,1,1,1,1,0,0,20190107,20190405
4903,0,0,0,0,1,1,1,20190322,20190324
4986,0,0,0,0,1,1,1,20190311,20190324
4873,1,1,1,1,1,0,0,20190107,20190405
5024,0,0,0,0,1,0,1,20190322,20190324
4941,0,0,0,0,1,0,1,20190111,20190329
4908,0,0,0,0,1,0,0,20190329,20190405
4982,1,1,1,1,1,1,0,20190329,20190406
4984,0,0,0,0,0,1,1,20190330,20190406
5023,1,1,1,1,0,1,0,20190330,20190406
4927,1,1,1,1,0,0,0,20190401,20190404
4989,0,0,0,0,0,1,1,20190106,20190406
5045,1,1,1,1,1,1,1,20190204,20190303
5041,1,1,1,1,1,1,1,20190116,20190203
4965,1,1,1,1,1,0,0,20190107,20190328
4977,1,1,1,1,1,0,0,20190108,20190329
4947,1,1,1,1,1,0,0,20190107,20190328
4952,1,0,0,0,0,0,0,20190107,20190325
4946,1,1,1,1,1,0,0,20190329,20190405
4948,1,1,1,1,1,0,0,20190311,20190322
4870,1,0,0,0,1,0,0,20190107,20190405
4956,0,0,0,0,0,1,1,20190112,20190224
4955,1,0,0,0,0,1,1,20190107,20190325
399,1,1,1,1,1,0,0,20190107,20190315
5043,1,1,1,1,1,1,0,20190330,20190406
4954,0,1,1,1,1,0,0,20190108,20190329
4980,0,1,1,1,1,0,0,20190402,20190405
5073,1,1,1,1,1,0,0,20190107,20190329
5096,1,0,0,0,0,0,0,20190107,20190325
5092,0,0,0,0,1,0,0,20190111,20190329
3134,0,0,0,0,0,0,1,20190114,20190120
3148,0,0,0,0,0,0,1,20190324,20190331
1452,1,1,1,1,1,0,0,20190225,20190315
3142,1,1,1,1,1,0,0,20190121,20190405
3146,1,1,1,1,1,0,0,20190121,20190315
3107,1,1,1,1,1,0,0,20190218,20190308
3097,1,1,1,1,1,0,0,20190311,20190317
3136,1,1,1,1,1,0,0,20190107,20190405
3141,0,0,0,0,0,0,1,20190324,20190331
3154,1,1,1,1,1,0,0,20190311,20190405
3160,1,1,1,1,1,0,0,20190325,20190405
3162,1,1,1,1,1,0,0,20190218,20190308
3163,1,1,1,1,1,0,0,20190325,20190405
3161,1,1,1,1,1,0,0,20190218,20190405
3194,1,1,1,1,1,0,0,20190128,20190329
3092,0,0,0,0,0,1,1,20190209,20190210
3246,1,1,1,1,1,0,0,20190325,20190405
5440,1,1,1,1,1,0,0,20190311,20190405
5454,1,1,1,1,0,0,0,20190325,20190404
472,0,0,0,0,1,0,0,20190329,20190405
1523,1,1,1,1,1,0,0,20190107,20190329
1536,1,1,1,1,1,0,1,20190107,20190331
1534,1,1,1,1,1,0,0,20190401,20190405
1525,1,1,1,1,1,0,0,20190401,20190405
1531,0,0,0,0,0,1,0,20190112,20190330
1581,0,0,0,0,1,0,1,20190111,20190331
22,1,1,1,1,1,0,0,20190401,20190405
1540,1,1,1,1,1,1,0,20190401,20190406
1524,0,0,0,0,0,0,1,20190113,20190331
1545,0,0,0,0,1,0,0,20190111,20190329
1563,1,1,1,1,1,1,1,20190107,20190331
1539,0,0,0,0,0,1,1,20190112,20190331
1555,1,1,1,1,1,1,0,20190107,20190330
1662,1,1,1,1,1,1,0,20190204,20190330
1661,1,1,1,1,1,1,0,20190107,20190202
1554,1,1,1,1,1,1,0,20190401,20190406
1562,1,1,1,1,1,1,0,20190401,20190406
1657,1,1,1,1,1,1,0,20190209,20190330
1680,0,0,0,0,0,1,1,20190209,20190331
1655,0,0,0,0,0,1,0,20190112,20190202
1681,0,0,0,0,0,1,1,20190112,20190203
1663,1,1,1,1,1,0,0,20190204,20190329
1561,1,1,1,1,1,0,0,20190107,20190329
219,1,1,1,1,1,0,0,20190107,20190329
1664,0,0,0,0,1,1,0,20190405,20190406
1667,1,1,1,1,0,0,0,20190401,20190404
1668,1,1,1,1,1,1,1,20190204,20190331
1665,1,1,1,1,1,1,1,20190107,20190203
1677,1,1,1,1,1,0,0,20190107,20190329
1670,0,0,0,0,0,1,0,20190209,20190330
1564,1,1,1,1,1,0,0,20190211,20190329
1659,1,1,1,1,1,1,0,20190204,20190330
1675,0,0,0,0,0,1,0,20190209,20190330
1559,0,0,0,0,0,1,0,20190112,20190330
1676,1,1,1,1,1,0,0,20190107,20190329
1674,1,1,1,1,1,1,0,20190106,20190330
1672,0,0,0,0,0,0,1,20190210,20190331
1669,1,1,1,1,1,0,0,20190107,20190329
1685,1,1,1,1,1,0,0,20190106,20190329
1660,1,1,1,1,1,1,1,20190204,20190331
1671,1,1,1,1,1,0,0,20190107,20190329
1557,1,1,1,1,1,1,0,20190107,20190330
1568,0,0,0,0,0,0,1,20190106,20190331
1749,0,1,1,1,1,0,0,20190226,20190405
1746,0,0,1,0,0,0,0,20190130,20190206
1635,0,0,1,0,1,0,0,20190109,20190405
1521,1,1,1,1,1,0,0,20190401,20190405
439,0,0,0,0,0,1,1,20190223,20190224
449,0,0,0,0,0,1,0,20190223,20190323
451,0,0,0,0,0,1,1,20190223,20190324
453,0,0,0,0,0,0,1,20190224,20190324
5482,0,0,0,0,1,0,0,20190215,20190308
5485,0,0,0,0,1,0,0,20190208,20190301
5476,1,1,1,1,1,0,1,20190106,20190310
155,0,0,0,0,0,1,0,20190112,20190309
5481,0,0,0,0,0,1,1,20190204,20190228
5474,1,1,1,1,1,1,1,20190106,20190310
5472,0,0,0,0,1,1,1,20190106,20190203
5478,1,1,1,1,1,0,1,20190106,20190310
5467,1,1,1,1,1,1,1,20190106,20190310
5462,1,1,1,1,1,0,0,20190107,20190308
5469,1,1,1,1,1,1,0,20190107,20190309
5471,1,1,1,1,1,0,1,20190106,20190210
5475,1,1,1,1,1,1,1,20190106,20190310
3285,1,1,1,1,1,0,0,20190110,20190405
3430,1,1,1,1,1,1,1,20190218,20190406
3283,1,1,1,1,1,0,0,20190107,20190405
3292,1,0,0,0,0,0,0,20190107,20190405
3496,0,0,0,0,1,1,1,20190106,20190406
3491,1,1,1,1,1,1,1,20190218,20190324
3357,1,1,1,1,1,1,1,20190218,20190406
3284,1,1,1,1,1,1,1,20190106,20190406
3492,1,1,1,1,1,1,1,20190106,20190127
3360,1,1,1,1,1,1,1,20190106,20190330
3611,1,1,1,1,1,1,1,20190106,20190127
3362,1,1,1,1,1,0,1,20190106,20190405
3613,1,1,1,1,1,1,1,20190204,20190406
3609,1,1,1,1,1,1,1,20190204,20190406
3363,0,0,0,0,0,1,0,20190112,20190406
3303,1,1,1,1,1,1,1,20190106,20190406
3612,1,1,1,1,1,1,1,20190106,20190127
3359,0,0,0,0,0,1,1,20190106,20190406
3380,1,1,1,1,1,0,0,20190107,20190329
3383,1,1,1,1,1,0,0,20190401,20190405
3299,0,0,0,0,0,1,1,20190106,20190406
3439,1,1,1,1,0,0,0,20190401,20190404
3298,0,0,0,0,0,1,1,20190218,20190324
1261,1,1,1,1,0,0,0,20190204,20190228
3358,0,0,0,0,0,1,0,20190112,20190216
3291,0,1,1,1,1,1,1,20190106,20190406
3319,1,1,1,1,1,1,1,20190106,20190406
3367,0,0,0,0,0,1,1,20190106,20190406
3381,0,0,0,0,0,0,1,20190331,20190406
3378,0,0,0,0,0,1,1,20190106,20190330
3630,1,1,1,1,1,1,1,20190204,20190302
29,1,1,1,1,1,1,1,20190204,20190324
3590,1,1,1,1,1,1,1,20190304,20190324
47,1,1,1,1,1,1,1,20190204,20190303
3659,1,1,1,1,1,1,1,20190106,20190406
3641,0,0,0,0,1,1,1,20190208,20190324
3606,1,1,1,1,1,1,1,20190106,20190406
3592,1,1,1,1,1,0,0,20190107,20190405
3601,1,1,1,1,1,1,1,20190218,20190303
3629,1,1,1,1,1,1,1,20190325,20190406
3628,1,1,1,1,1,1,1,20190303,20190324
3638,1,1,1,1,1,1,1,20190218,20190303
3572,1,1,1,1,1,1,1,20190106,20190406
3533,1,1,1,1,0,0,0,20190204,20190328
3474,1,1,1,1,1,0,0,20190204,20190322
3620,1,1,1,1,1,1,0,20190107,20190406
3618,1,1,1,1,1,1,0,20190204,20190302
3280,1,1,1,1,1,1,1,20190106,20190406
3472,0,0,0,0,0,1,1,20190106,20190406
3321,1,1,1,1,1,1,1,20190106,20190406
3652,0,0,0,0,0,1,0,20190112,20190406
3404,0,0,0,0,0,1,0,20190112,20190406
3405,1,1,1,1,1,0,1,20190106,20190329
3490,0,1,1,1,1,1,0,20190112,20190330
3494,0,0,0,0,0,1,0,20190114,20190203
3595,1,0,0,0,0,0,0,20190218,20190225
3197,0,0,0,0,0,0,1,20190210,20190303
3594,0,0,0,0,0,0,1,20190106,20190127
3651,1,1,1,1,1,0,0,20190107,20190201
3650,1,1,1,1,1,0,0,20190304,20190405
3600,1,0,0,0,0,0,0,20190204,20190211
3599,1,0,0,0,0,0,0,20190304,20190318
3589,1,1,1,1,1,0,0,20190107,20190405
3598,0,0,0,0,0,0,1,20190310,20190406
3608,1,1,1,1,1,1,1,20190204,20190324
3534,0,0,0,0,1,0,0,20190222,20190322
617,1,1,1,1,1,1,1,20190204,20190406
3429,1,1,1,1,1,0,0,20190107,20190405
3662,1,1,1,1,1,1,1,20190106,20190406
3431,0,0,0,0,0,1,1,20190106,20190406
3635,1,1,1,1,1,1,1,20190106,20190406
3583,1,1,1,1,1,1,1,20190106,20190406
2788,1,1,1,1,1,0,0,20190107,20190118
2949,0,0,0,0,0,0,1,20190204,20190210
2953,1,1,1,1,0,0,1,20190127,20190221
4767,0,0,0,0,0,1,0,20190304,20190406
4810,0,0,0,0,0,0,1,20190304,20190331
4760,1,1,1,1,1,0,0,20190318,20190405
4638,1,1,1,1,1,0,0,20190318,20190329
4817,0,0,0,0,0,0,1,20190304,20190331
4783,0,0,0,0,0,1,1,20190126,20190203
4784,0,0,0,0,0,1,1,20190209,20190303
4815,0,0,0,0,0,1,0,20190304,20190406
4758,1,1,1,1,1,0,0,20190121,20190405
4591,1,1,1,1,1,1,0,20190107,20190406
4600,0,0,0,0,0,1,1,20190106,20190406
4609,0,0,0,0,0,1,1,20190106,20190406
4595,0,0,0,0,0,0,1,20190106,20190331
4599,1,1,1,1,1,0,0,20190107,20190405
4593,1,1,1,1,1,1,1,20190106,20190406
4598,1,1,1,1,1,0,0,20190107,20190405
4607,1,1,1,1,1,1,1,20190106,20190406
4606,1,1,1,1,1,1,0,20190107,20190406
4612,1,1,1,1,1,1,1,20190106,20190406
4663,1,1,1,1,1,0,0,20190311,20190405
4597,1,1,1,1,1,0,0,20190107,20190405
4619,1,1,1,1,1,0,0,20190107,20190405
1341,1,1,1,1,1,0,0,20190401,20190405
4710,1,1,0,1,1,0,0,20190325,20190405
4754,1,1,1,1,1,0,0,20190318,20190322
4791,0,0,0,0,0,0,1,20190304,20190331
4837,0,0,0,0,0,0,1,20190304,20190331
4789,0,0,0,0,0,0,1,20190106,20190331
4657,1,1,1,1,1,0,0,20190121,20190322
4664,1,1,1,1,1,0,0,20190107,20190322
4755,1,1,1,1,1,0,0,20190311,20190403
4768,1,1,1,1,1,0,0,20190107,20190405
4623,0,0,0,0,0,0,1,20190106,20190331
4769,1,1,1,1,1,0,0,20190107,20190405
4809,1,1,1,1,1,1,0,20190107,20190318
2630,0,1,1,1,0,0,0,20190219,20190221
4850,1,1,1,1,1,1,1,20190319,20190406
4818,1,1,1,1,1,1,0,20190107,20190318
4584,1,1,1,1,1,0,0,20190107,20190405
4604,1,1,1,1,1,0,0,20190107,20190405
4581,1,1,1,1,1,0,0,20190107,20190405
4603,1,1,1,1,1,0,0,20190107,20190405
4602,0,0,0,0,0,1,1,20190106,20190406
4629,1,1,1,1,1,0,0,20190107,20190315
4616,1,1,1,1,1,0,0,20190107,20190315
4654,0,0,1,0,0,0,0,20190320,20190403
158,0,0,0,0,0,1,0,20190112,20190406
3057,1,1,1,1,1,0,0,20190107,20190201
4835,1,1,1,1,1,0,0,20190204,20190405
4788,0,0,0,0,0,0,1,20190106,20190331
4782,1,1,1,1,1,0,0,20190318,20190405
4662,1,1,1,1,1,0,0,20190121,20190405
4649,1,1,1,1,1,0,0,20190121,20190405
3738,0,0,0,0,0,0,1,20190224,20190331
3737,0,0,0,0,0,0,1,20190106,20190203
3978,1,1,1,1,1,0,0,20190204,20190405
3924,0,1,1,1,1,0,0,20190205,20190405
3923,1,0,0,0,0,0,0,20190204,20190401
3929,1,1,1,1,1,0,0,20190211,20190405
3930,0,1,1,1,1,0,0,20190205,20190208
3896,1,1,1,1,1,0,0,20190211,20190405
4737,0,0,0,0,0,1,0,20190304,20190406
3202,1,1,1,1,0,0,0,20190121,20190307
4816,0,0,0,0,0,0,1,20190304,20190331
4779,1,1,1,1,1,1,0,20190311,20190406
4736,0,0,0,0,0,0,1,20190304,20190331
4786,1,1,1,1,1,1,0,20190311,20190406
3203,0,0,0,0,1,0,0,20190125,20190308
4738,1,1,1,1,1,0,1,20190311,20190405
4796,0,0,0,0,1,0,0,20190111,20190405
4798,1,1,1,1,0,0,0,20190107,20190404
4735,0,0,0,0,0,0,1,20190304,20190331
3188,0,0,0,0,0,1,0,20190126,20190202
4836,1,1,1,1,1,0,1,20190106,20190120
3189,0,0,0,0,0,1,0,20190209,20190302
4773,1,1,1,1,1,0,0,20190107,20190118
3905,1,1,1,1,1,0,0,20190108,20190203
1809,0,0,0,0,0,1,1,20190106,20190406
2212,1,1,1,1,1,0,0,20190107,20190405
1993,1,1,1,1,1,1,0,20190107,20190406
2141,1,1,1,1,1,0,0,20190107,20190405
1792,1,1,1,1,1,0,0,20190107,20190405
1797,1,1,1,1,1,0,0,20190107,20190405
1810,1,1,0,1,1,0,0,20190107,20190405
1888,1,1,1,1,1,0,0,20190318,20190405
1793,1,1,1,1,1,1,1,20190106,20190406
1794,1,1,1,1,1,0,0,20190107,20190405
2120,0,0,0,0,1,0,0,20190111,20190405
1828,1,1,1,1,1,1,1,20190106,20190406
1825,1,1,1,1,1,1,1,20190106,20190406
2119,1,1,1,1,0,0,1,20190106,20190404
1783,0,0,0,0,0,1,1,20190106,20190203
2139,1,1,1,1,1,1,1,20190107,20190405
1829,0,0,0,0,0,1,1,20190106,20190406
1840,0,0,0,0,0,1,0,20190112,20190406
1879,1,1,1,1,1,0,0,20190107,20190405
1870,1,1,1,1,1,1,0,20190107,20190406
1837,1,1,1,1,1,0,0,20190107,20190405
1876,1,1,1,1,1,0,0,20190107,20190405
1835,0,0,0,0,0,1,1,20190106,20190406
1831,1,1,1,1,1,0,0,20190107,20190405
1830,1,1,1,1,1,0,0,20190325,20190329
1874,1,1,1,1,0,0,0,20190325,20190328
1871,1,1,1,1,1,0,0,20190325,20190329
1878,1,1,1,1,0,1,0,20190107,20190406
1880,0,0,0,0,0,1,1,20190106,20190406
1877,0,0,0,0,1,0,0,20190111,20190405
1873,1,1,1,1,1,0,0,20190225,20190405
1844,0,0,0,0,0,1,1,20190106,20190406
1875,1,1,1,1,1,0,0,20190107,20190405
1834,1,1,1,1,1,1,1,20190106,20190406
1883,1,1,0,0,1,0,0,20190325,20190329
2232,0,0,0,0,1,0,1,20190106,20190405
2034,1,1,1,1,1,0,0,20190107,20190405
2102,1,1,1,1,1,0,0,20190107,20190222
2101,0,0,0,1,0,0,0,20190214,20190221
2077,1,1,1,1,1,0,0,20190107,20190405
2037,1,1,1,1,1,0,0,20190107,20190405
2082,1,1,1,1,1,0,1,20190106,20190405
2121,0,0,0,0,0,0,1,20190106,20190331
2115,1,1,1,1,1,1,1,20190106,20190406
2122,1,1,1,1,1,1,0,20190107,20190406
2084,1,1,1,1,1,0,0,20190325,20190329
2067,0,0,0,0,0,1,0,20190112,20190406
2038,1,1,1,1,1,1,0,20190107,20190406
2066,0,0,0,0,0,0,1,20190106,20190331
2095,0,0,0,0,0,1,0,20190112,20190406
2105,1,1,1,1,1,0,0,20190107,20190405
2108,1,1,1,1,1,1,1,20190106,20190406
2106,0,0,0,0,0,0,1,20190106,20190331
2096,1,1,1,1,1,0,0,20190225,20190405
2100,1,1,1,1,0,0,0,20190325,20190328
1832,0,0,0,0,0,1,1,20190106,20190406
2124,1,1,1,1,1,0,0,20190107,20190405
2071,0,0,0,0,0,0,1,20190210,20190331
2080,0,0,0,0,0,0,1,20190106,20190405
2097,0,0,0,0,0,0,1,20190106,20190331
2110,1,1,1,1,1,1,0,20190107,20190406
2093,0,0,0,0,0,1,1,20190106,20190406
2092,1,1,1,1,1,0,0,20190325,20190329
2083,1,1,1,1,1,0,0,20190325,20190329
2111,1,1,1,1,1,0,1,20190106,20190405
1945,1,1,1,1,1,0,0,20190107,20190208
2020,1,1,1,1,1,1,0,20190107,20190406
2117,0,0,0,0,1,0,0,20190111,20190405
1838,0,0,0,0,0,0,1,20190106,20190331
2000,1,1,1,1,1,0,0,20190225,20190315
1843,1,1,1,1,1,0,0,20190107,20190405
2226,0,0,0,0,0,1,1,20190106,20190406
1967,1,1,1,1,1,1,0,20190107,20190406
1983,0,0,0,0,0,0,1,20190106,20190331
1976,1,1,1,1,1,0,0,20190107,20190405
1974,1,1,1,1,1,0,0,20190107,20190405
1973,1,1,1,1,1,0,0,20190223,20190309
1971,0,0,0,0,0,0,1,20190106,20190331
1975,1,1,1,1,1,0,0,20190221,20190308
1972,1,1,1,1,1,1,0,20190218,20190406
1982,1,1,1,1,1,0,0,20190107,20190405
1961,1,1,1,1,1,0,1,20190221,20190308
1978,0,0,0,0,0,1,1,20190211,20190310
1966,1,1,1,1,1,0,1,20190224,20190308
1965,0,0,0,0,0,0,1,20190211,20190310
1969,0,0,0,0,0,1,0,20190211,20190310
1962,1,1,1,1,1,1,1,20190106,20190406
1970,1,1,1,1,1,0,0,20190223,20190308
1968,1,1,1,1,1,0,0,20190221,20190308
1964,1,1,1,1,1,0,0,20190221,20190309
2104,1,1,1,1,1,1,1,20190204,20190406
1977,1,1,1,1,1,1,0,20190107,20190217
1963,1,1,1,1,1,1,0,20190107,20190217
1904,1,1,1,1,1,0,1,20190106,20190405
1900,0,0,0,0,0,0,1,20190106,20190331
1897,1,1,1,1,1,1,0,20190107,20190406
1901,1,1,1,1,1,1,1,20190106,20190406
1894,1,1,1,1,1,1,0,20190107,20190406
2041,1,1,1,1,1,1,0,20190107,20190406
1898,1,1,1,1,1,1,1,20190106,20190406
1899,1,1,1,1,1,0,0,20190107,20190405
1948,1,1,1,1,1,1,0,20190107,20190406
2218,1,1,1,1,1,0,0,20190107,20190405
1959,1,1,1,1,1,0,0,20190107,20190405
1960,0,0,0,0,0,1,1,20190106,20190406
1031,1,1,1,1,1,0,0,20190107,20190405
1895,1,1,1,1,1,1,0,20190107,20190406
2156,0,0,0,0,0,1,1,20190128,20190203
2149,0,0,0,0,0,0,1,20190128,20190203
1946,1,1,1,1,1,0,0,20190204,20190215
2152,0,0,0,0,0,1,1,20190106,20190406
1816,0,0,0,0,0,0,1,20190106,20190331
1884,1,1,1,1,1,0,0,20190107,20190308
1861,0,0,0,0,0,1,0,20190112,20190406
2164,0,0,0,0,0,0,1,20190106,20190331
1885,1,1,1,1,1,0,0,20190311,20190405
2160,0,0,0,0,0,0,1,20190106,20190331
2157,0,0,0,0,0,1,1,20190106,20190406
2173,1,1,1,1,1,0,0,20190325,20190405
2148,0,0,0,0,0,0,1,20190106,20190331
2172,1,1,1,1,1,1,0,20190107,20190406
2060,0,0,0,0,0,1,0,20190112,20190406
2163,0,0,0,0,0,1,1,20190106,20190406
1864,1,1,1,1,1,1,1,20190106,20190406
1889,1,1,1,1,1,0,1,20190106,20190405
1820,1,1,1,1,1,0,1,20190106,20190405
1891,0,0,0,0,0,1,1,20190106,20190406
1863,1,1,1,1,1,1,1,20190106,20190406
2239,1,1,1,1,1,0,0,20190211,20190405
1908,0,0,0,0,0,1,0,20190112,20190406
2033,1,1,1,1,1,0,0,20190121,20190405
2200,0,0,0,0,1,0,0,20190111,20190201
2199,1,1,1,1,0,0,0,20190311,20190404
2201,1,1,1,1,0,0,0,20190107,20190117
2194,1,1,1,1,0,0,0,20190121,20190307
2088,0,0,0,0,0,0,1,20190210,20190331
2087,0,0,0,0,0,0,1,20190106,20190203
2107,1,1,1,1,1,0,0,20190107,20190405
2036,1,1,1,1,1,0,0,20190107,20190405
1957,1,1,1,1,1,0,0,20190107,20190405
1956,0,0,0,0,0,1,0,20190112,20190406
2167,0,0,0,0,0,1,1,20190112,20190210
2008,1,1,1,1,1,0,0,20190211,20190215
1992,1,1,1,1,1,0,0,20190318,20190405
1842,1,1,1,1,1,0,0,20190107,20190315
2050,1,1,1,1,1,0,0,20190325,20190329
1943,0,0,0,0,0,1,1,20190112,20190317
1988,1,1,1,1,1,1,1,20190106,20190406
1927,0,0,0,0,0,1,0,20190112,20190316
2042,0,0,0,0,0,1,0,20190323,20190406
1954,0,0,0,0,0,0,1,20190113,20190317
2075,1,1,1,1,1,0,1,20190107,20190317
2078,0,0,0,0,0,1,0,20190323,20190406
2220,1,1,1,1,1,0,0,20190107,20190315
2221,0,0,0,0,0,1,0,20190112,20190406
2013,0,0,0,0,0,1,1,20190106,20190406
2222,0,0,0,0,0,0,1,20190113,20190317
2045,1,1,1,1,1,0,0,20190318,20190405
2043,1,1,1,1,1,0,0,20190204,20190315
2224,0,0,0,0,0,0,1,20190324,20190331
2223,1,1,1,1,1,0,0,20190318,20190405
2181,1,1,1,1,1,0,0,20190401,20190405
2178,1,1,1,1,1,1,0,20190107,20190316
2176,1,1,1,1,1,1,0,20190318,20190406
2146,1,1,1,1,1,0,0,20190318,20190405
1915,1,1,1,1,1,0,0,20190318,20190405
2010,1,1,1,1,1,0,0,20190218,20190308
1953,0,0,0,0,0,1,0,20190323,20190406
1952,1,1,1,1,1,0,0,20190107,20190315
2154,1,1,1,1,1,0,0,20190401,20190405
1918,1,1,1,1,1,0,0,20190325,20190405
1950,1,1,1,1,1,0,0,20190318,20190329
